"   ","RB090_DATE_OUT-RB090_DATE_IN","RB090_ETAG_ID","RB090_LOT_NO","RB090_COMPONENT","RB090_SIZE","RB090_DATE_IN","RB090_IN_QTY","RB090_DATE_OUT","RB090_OUT_QTY","RB090_TICKET_ID","RB090_STOCK_NO","RB090_PROD_LINE","RB090_SLIP_NO"
"7817","0.0047337962962963","300021FC122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532857","IP","LF 01A",""
"7818","0.0047337962962963","3000282C122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532854","IP","LF 01A",""
"7819","0.0047337962962963","3000250F122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532857","IP","LF 01A",""
"7820","0.0047337962962963","50000A82122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532857","IP","LF 01A",""
"7821","0.0047337962962963","300021D0122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532855","IP","LF 01A",""
"7822","0.0047337962962963","300027A3122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532854","IP","LF 01A",""
"7823","0.0047337962962963","300026A9122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532856","IP","LF 01A",""
"7824","0.0047337962962963","300023AC122005160029C05708001100","N0E51","MIDSOLE","10","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532856","IP","LF 01A",""
"7825","0.0047337962962963","3000269B032005160031C05879108105","N0W07","MIDSOLE","10.5","2020/5/16 0:52:17","3","2020/5/16 0:59:06","3","T001532733","IP","LF 01A",""
"7826","0.0047337962962963","30001BB3082005160031C05879108110","N0W07","MIDSOLE","11","2020/5/16 0:52:17","8","2020/5/16 0:59:06","8","T001532734","IP","LF 01A",""
"7827","0.0047337962962963","30001D18082005160031C05879108115","N0W07","MIDSOLE","11.5","2020/5/16 0:52:17","8","2020/5/16 0:59:06","8","T001532735","IP","LF 01A",""
"7828","0.0047337962962963","30002630122005160031C05879108120","N0W07","MIDSOLE","12","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532736","IP","LF 01A",""
"7829","0.0047337962962963","30001F74032005160031C05879108120","N0W07","MIDSOLE","12","2020/5/16 0:52:17","3","2020/5/16 0:59:06","3","T001532736","IP","LF 01A",""
"7830","0.0047337962962963","300018A4102005160031C05879108125","N0W07","MIDSOLE","12.5","2020/5/16 0:52:17","10","2020/5/16 0:59:06","10","T001532737","IP","LF 01A",""
"7831","0.0047337962962963","300020E1122005160031C05879108130","N0W07","MIDSOLE","13","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532738","IP","LF 01A",""
"7832","0.0047337962962963","30001E9E082005160031C05879108130","N0W07","MIDSOLE","13","2020/5/16 0:52:17","8","2020/5/16 0:59:06","8","T001532738","IP","LF 01A",""
"7833","0.0047337962962963","300027FA122005160032C05879108135","N0W07","MIDSOLE","13.5","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532739","IP","LF 01A",""
"7834","0.0047337962962963","30001B44032005160032C05879108135","N0W07","MIDSOLE","13.5","2020/5/16 0:52:17","3","2020/5/16 0:59:06","3","T001532739","IP","LF 01A",""
"7835","0.0047337962962963","30001FEB122005160032C05879108140","N0W07","MIDSOLE","14","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532740","IP","LF 01A",""
"7836","0.0047337962962963","30001983082005160032C05879108140","N0W07","MIDSOLE","14","2020/5/16 0:52:17","8","2020/5/16 0:59:06","8","T001532740","IP","LF 01A",""
"7837","0.0047337962962963","30002824122005160032C05879108145","N0W07","MIDSOLE","14.5","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532741","IP","LF 01A",""
"7838","0.0047337962962963","3000253D032005160032C05879108145","N0W07","MIDSOLE","14.5","2020/5/16 0:52:17","3","2020/5/16 0:59:06","3","T001532741","IP","LF 01A",""
"7839","0.0047337962962963","30001C86122005160032C05879108150","N0W07","MIDSOLE","15","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532742","IP","LF 01A",""
"7840","0.0047337962962963","30002A70122005160032C05879108150","N0W07","MIDSOLE","15","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532742","IP","LF 01A",""
"7841","0.0047337962962963","30002725012005160032C05879108150","N0W07","MIDSOLE","15","2020/5/16 0:52:17","1","2020/5/16 0:59:06","1","T001532742","IP","LF 01A",""
"7842","0.0047337962962963","30001AFE032005160033C05879108155","N0W07","MIDSOLE","15.5","2020/5/16 0:52:17","3","2020/5/16 0:59:06","3","T001532743","IP","LF 01A",""
"7843","0.0047337962962963","30002535122005160033C05879108155","N0W07","MIDSOLE","15.5","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532743","IP","LF 01A",""
"7844","0.0047337962962963","300022B3082005160033C05879108160","N0W07","MIDSOLE","16","2020/5/16 0:52:17","8","2020/5/16 0:59:06","8","T001532766","IP","LF 01A",""
"7845","0.0047337962962963","300025AD122005160033C05879108160","N0W07","MIDSOLE","16","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532766","IP","LF 01A",""
"7846","0.0047337962962963","300028B7082005160033C05879108165","N0W07","MIDSOLE","16.5","2020/5/16 0:52:17","8","2020/5/16 0:59:06","8","T001532767","IP","LF 01A",""
"7847","0.0047337962962963","300022FE032005160033C05879108170","N0W07","MIDSOLE","17","2020/5/16 0:52:17","3","2020/5/16 0:59:06","3","T001532768","IP","LF 01A",""
"7848","0.0047337962962963","30002789122005160033C05879108170","N0W07","MIDSOLE","17","2020/5/16 0:52:17","12","2020/5/16 0:59:06","12","T001532768","IP","LF 01A",""
